collection_no,occurrences.genus_reso,occurrences.genus_name,original.genus_reso,original.genus_name,collections.stage,collections.ma_max,collections.ma_min
17203,,Ischyromys,,Ischyromys,Rupelian,30,29.9
17207,,Prosciurus,,Orella,Rupelian,31.6,31.5
17210,,Prosciurus,,,Rupelian,32,31.9
17211,,Pelycomys,,,Rupelian,26.3,26
17211,,Cedromus,,,Rupelian,23.1,23.1
17211,,Adjidaumo,,,Rupelian,24,24
17212,,Ischyromys,,,Rupelian,23.3,23.2
17212,,Protosciurus,,,Rupelian,23.3,23.2
17212,,Adjidaumo,,,Rupelian,23.3,23.2
17215,,Adjidaumo,,,Rupelian,23.3,23.3
17215,,Orelladjidaumo,,,Rupelian,28.3,25
17216,,Ischyromys,,,Rupelian,26.3,24.4
17216,,Prosciurus,,,Rupelian,29.3,26.2
17216,,Protosciurus,,,Rupelian,25,24.9
17217,,Adjidaumo,,,Rupelian,26.3,26.2
17220,,Prosciurus,,,Rupelian,24.8,24.7
17220,,Prosciurus,,,Rupelian,25.9,24.8
17220,,Cedromus,,,Rupelian,25.9,24.8
17220,,Adjidaumo,,,Rupelian,25.9,25.1
17221,,Prosciurus,,,Rupelian,24.8,24.7
17221,,Epeiromys,,,Rupelian,28.3,25
17221,,Heliscomys,,,Rupelian,23.2,23.2
17221,,Paradjidaumo,,,Rupelian,26.3,26.2
17222,,Adjidaumo,,,Rupelian,26.3,26.2
17222,,Diplolophus,,,Rupelian,26.3,26.2
17223,,Ischyromys,,,Rupelian,26.3,26.2
17225,,Ischyromys,,Ischyromys,Rupelian,26.6,26.5
17226,,Ischyromys,,Ischyromys,Rupelian,26.6,26.5
17231,,Adjidaumo,,,Rupelian,26.6,26.5
17231,,Ischyromys,,Ischyromys,Rupelian,26.6,26.5
17235,,Prosciurus,,,Rupelian,26.6,26.5
17235,,Oligospermophilus,,,Rupelian,26.6,26.5
17235,,Ischyromys,,Ischyromys,Rupelian,29,28.9
17236,,Prosciurus,,,Rupelian,29,28.9
17236,,Adjidaumo,,,Rupelian,29,28.9
17237,,Adjidaumo,,,Rupelian,29.3,23.8
17238,,Protosciurus,,,Rupelian,28.6,28.4
17239,,Prosciurus,,,Rupelian,28.6,28.4
17239,,Oligospermophilus,,,Rupelian,28.6,28.4
17239,,Adjidaumo,,,Rupelian,28.3,28.2
17242,,Prosciurus,,,Rupelian,28.3,28.2
17242,,Prosciurus,,,Rupelian,28.3,28.2
17242,,Pelycomys,,,Rupelian,26.3,26
17242,,Campestrallomys,,,Rupelian,26.3,26
17242,,Cedromus,,,Rupelian,25.1,24.7
17242,,Heliscomys,,,Rupelian,25.1,24.7
17242,,Heliscomys,,,Rupelian,25.1,24.7
17242,,Ecclesimus,,,Rupelian,25.1,24.7
17242,,Diplolophus,,,Rupelian,24.9,24.9
17242,,Adjidaumo,,,Rupelian,24.9,24.9
17242,"""",Namatomys,,,Rupelian,25.2,25.2
17242,,Ischyromys,,Ischyromys,Rupelian,25.2,25.2
17244,,Ischyromys,,Ischyromys,Rupelian,24.7,24.7
17247,,Ischyromys,,Ischyromys,Rupelian,24.7,24.7
17249,,Ischyromys,,,Rupelian,24.7,24.7
17249,,Prosciurus,,,Rupelian,24.7,24.7
17250,,Prosciurus,,,Rupelian,24.7,24.7
17250,,Campestrallomys,,,Rupelian,24.7,24.7
17250,,Protosciurus,,,Rupelian,24.7,24.7
17250,,Cedromus,,,Rupelian,24.7,24.7
17250,,Heliscomys,,,Rupelian,24.7,24.7
17250,,Heliscomys,,,Rupelian,24.7,24.7
17250,,Heliscomys,,,Rupelian,24.7,24.7
17250,?,Tenudomys,,,Rupelian,24.7,24.7
17250,,Ecclesimus,,,Rupelian,24.7,24.7
17250,,Diplolophus,,,Rupelian,24.7,24.7
17250,,Paradjidaumo,,,Rupelian,24.7,24.7
17250,,Ischyromys,,Ischyromys,Rupelian,24.7,24.7
17252,,Prosciurus,,,Rupelian,24.7,24.7
17253,,Ischyromys,,,Rupelian,24.7,24.7
17255,,Ischyromys,,Ischyromys,Rupelian,24.7,24.7
17256,,Ischyromys,,Ischyromys,Rupelian,24.7,24.7
17257,,Ischyromys,,,Rupelian,24.7,24.7
17261,,Adjidaumo,,,Rupelian,24.7,24.7
17264,,Oligospermophilus,,,Rupelian,30.8,30.7
17266,,Adjidaumo,,,Rupelian,30.8,30.7
17268,,Adjidaumo,,,Rupelian,25.4,25.3
17268,,Adjidaumo,,,Rupelian,25.4,25.3
17270,,Prosciurus,,,Rupelian,25.4,25.3
17270,,Adjidaumo,,,Rupelian,25.4,25.3
17271,,Ischyromys,,Ischyromys,Rupelian,25.4,25.3
17273,,Pelycomys,,,Rupelian,25.4,25.3
17273,,Prosciurus,,,Rupelian,25.2,25.2
17273,,Prosciurus,,,Rupelian,25.2,25.2
17273,,Apletotomeus,,,Rupelian,25.2,25.2
17273,,Ischyromys,,Ischyromys,Rupelian,26.3,26
17275,,Ischyromys,,,Rupelian,26.3,26
17276,,Prosciurus,,,Rupelian,25.9,25.7
17279,,Ischyromys,,Ischyromys,Rupelian,25.9,25.7
17282,,Ischyromys,,Ischyromys,Rupelian,25.9,25.7
17283,,Ischyromys,,Ischyromys,Rupelian,25.9,25.7
17287,,Ischyromys,,,Rupelian,25.9,25.7
17287,,Paradjidaumo,,,Rupelian,25.9,25.7
17295,,Ischyromys,,,Rupelian,25.9,25.7
17297,,Scottimus,,,Rupelian,24.8,24.7
17297,,Ischyromys,,Ischyromys,Rupelian,24.8,24.7
17301,,Ischyromys,,,Rupelian,24.8,24.7
17301,,Paradjidaumo,,,Rupelian,24.8,24.7
17301,,Prosciurus,,,Rupelian,25.9,24.4
17301,,Eumys,,Eumys,Rupelian,25.9,24.4
17317,,Agnotocastor,,,Rupelian,25.9,24.4
17317,,Palaeocastor,,,Rupelian,25.9,24.4
17317,,Adjidaumo,,,Rupelian,27.6,24.3
17318,,Prosciurus,,,Rupelian,27.6,24.3
17318,,Pelycomys,,,Rupelian,24.6,24.6
17318,,Cedromus,,,Rupelian,24.6,24.6
17318,,Adjidaumo,,,Rupelian,24.6,24.6
17318,,Paradjidaumo,,,Rupelian,24.6,24.6
17318,,Metadjidaumo,,,Rupelian,24.6,24.6
17318,"""",Namatomys,,,Rupelian,24.6,24.6
17318,,Heliscomys,,,Rupelian,26.3,26.2
17318,,Heliscomys,,,Rupelian,26.3,26.2
17318,,Heliscomys,,,Rupelian,26.3,26.2
17318,,Eumys,,,Rupelian,26.3,26.2
17318,,Scottimus,,Eumys,Rupelian,26.3,26.2
17318,,Wilsoneumys,,Eumys,Rupelian,23.7,23.6
17320,?,Cedromus,,,Rupelian,24,23.2
17320,,Eumys,,,Rupelian,24,23.2
17320,?,Paradjidaumo,,,Rupelian,23.3,23.2
17323,,Kirkomys,,,Rupelian,24,23.2
17328,,Oligospermophilus,,,Rupelian,24.4,24.3
17329,,Agnotocastor,,,Rupelian,24,23.2
17331,,Eumys,,,Rupelian,23.3,23.3
17334,,Dakotallomys,,Dakotamys,Rupelian,23.3,23.3
17336,,Paradjidaumo,,,Rupelian,23.3,23.3
17336,,Eumys,,,Rupelian,23.3,23.3
17336,,Eumys,,,Rupelian,23.3,23.3
17336,,Eumys,,,Rupelian,23.5,23.2
17336,?,Wilsoneumys,,,Rupelian,24.4,23.2
17336,,Scottimus,,,Rupelian,24,23.3
17336,,Scottimus,,,Rupelian,24.4,24.3
17336,,Proheteromys,,,Rupelian,24.4,23.4
17336,,Ischyromys,,Ischyromys,Rupelian,23.7,23.7
17337,,Eumys,,,Rupelian,23.7,23.7
17337,,Eumys,,,Rupelian,23.7,23.7
17337,,Scottimus,,,Rupelian,23.7,23.7
17337,,Scottimus,,,Rupelian,23.7,23.7
17337,,Proheteromys,,,Rupelian,23.7,23.7
17338,?,Haplomys,,,Rupelian,23.7,23.7
17338,,Eumys,,,Rupelian,23.7,23.7
17338,,Proheteromys,,,Rupelian,23.7,23.7
17338,?,Heliscomys,,,Rupelian,24.4,23.2
17349,,Haplomys,,Allomys,Rupelian,24,23.2
17357,,Adjidaumo,,,Rupelian,23.4,23.4
17357,,Paradjidaumo,,,Rupelian,23.4,23.4
17357,,Eumys,,,Rupelian,23.4,23.4
17357,,Scottimus,,,Rupelian,23.4,23.4
17358,,Eumys,,,Rupelian,23.4,23.4
17359,,Agnotocastor,,,Rupelian,23.4,23.4
17371,,Heliscomys,,,Rupelian,23.4,23.4
17371,,Adjidaumo,,,Rupelian,23.4,23.4
17371,,Paradjidaumo,,,Rupelian,23.4,23.4
17371,,Scottimus,,,Rupelian,23.4,23.4
17371,,Leidymys,,,Rupelian,23.4,23.4
17372,,Prosciurus,,,Rupelian,23.4,23.4
17372,,Eumys,,,Rupelian,23.5,23.4
17372,,Paradjidaumo,,,Rupelian,26.3,26
17372,,Prosciurus,,,Rupelian,26.3,26
17372,?,Cedromus,,,Rupelian,26.3,26
17372,?,Heliscomys,,,Rupelian,26.3,26
17382,,Prosciurus,,,Rupelian,28.1,27.9
17384,,Agnotocastor,,,Rupelian,28.1,27.9
17384,,Allomys,,,Rupelian,28.1,27.9
17384,,Eumys,,,Rupelian,28.1,27.9
17384,,Heliscomys,,,Rupelian,28.1,27.9
17384,,Ischyromys,,,Rupelian,28.1,27.9
17384,,Leptoromys,,,Rupelian,28.1,27.9
17384,,Paradjidaumo,,,Rupelian,28.1,26.5
17384,,Scottimus,,,Rupelian,28.1,26.5
17384,,Dakotallomys,,Dakotamys,Rupelian,28.1,26.5
17384,,Dakotallomys,,Dakotamys,Rupelian,25.6,21.2
17385,,Eumys,,,Rupelian,24.1,24.1
17393,,Proheteromys,,,Rupelian,24.1,24.1
17393,,Scottimus,,,Rupelian,24.1,24.1
17395,,Cedromus,,,Rupelian,24.1,24.1
17396,,Prosciurus,,,Rupelian,24.1,24.1
17409,,Oropyctis,,,Rupelian,24.1,21.2
17414,,Ischyromys,,Ischyromys,Rupelian,24.1,24.1
17419,,Campestrallomys,,,Rupelian,26.3,26
17426,,Eumys,,,Rupelian,26.1,26
17427,,Ischyromys,,,Rupelian,26.1,26
17439,,Geringia,,,,26.1,26
17451,,Gregorymys,,,Aquitanian,26.3,26.2
17452,,Fossorcastor,,Palaeocastor,Chattian,26.3,26.2
17455,,Palaeocastor,,Capacikala,Aquitanian,25.6,24.4
17457,,Gregorymys,,,Aquitanian,25.6,24.4
17458,,Fossorcastor,,Capatanka,Aquitanian,25.6,24.4
17461,,Pleurolicus,,,Aquitanian,23.7,23.2
17464,,Niglarodon,,,Chattian,23.7,23.2
17465,,Palaeocastor,,Palaeocastor,Chattian,25.6,25.5
17471,,Protospermophilus,,,,25.6,25.5
17472,,Sanctimus,,,Chattian,25.6,25.5
17472,,Sanctimus,,,Chattian,25.6,25.5
17472,,Sanctimus,,Florentiamys,Chattian,26.3,25.1
17473,,Palaeocastor,,Palaeocastor,Chattian,25.2,25.1
17476,,Agnotocastor,,,Chattian,25.2,25.1
17478,,Capacikala,,Palaeocastor,Chattian,25.2,25.1
17480,,Capacikala,,Palaeocastor,Chattian,25,24.3
17483,,Capacikala,,,Chattian,25.1,24.4
17487,?,Agnotocastor,,,,25.1,24.4
17489,,Niglarodon,,,Chattian,24.7,24.7
17490,cf.,Ziamys,,Schizodontomys,Aquitanian,24.7,24.7
17494,,Proheteromys,,,,25,24.3
17494,,Proheteromys,,,,30.5,21.5
17494,,Leidymys,,,,25,24.3
17494,,Geringia,,,,30.5,21.5
17494,,Palaeocastor,,Palaeocastor,,30.5,21.5
17495,,Tenudomys,,,,24.4,24.3
17495,,Leidymys,,,,24.4,24.3
17495,,Geringia,,,,25.2,24.4
17495,,Campestrallomys,,Prosciurus,,30.5,21.5
17495,,Palaeocastor,,Palaeocastor,,24.4,24.4
17495,,Plesiosminthus,,Plesiosminthus,,24.4,24.3
17497,,Meniscomys,,,,24.4,24.4
17497,,Leidymys,,,,24.4,24.4
17497,,Protosciurus,,,,24.4,24.4
17507,,Heliscomys,,,,24.4,24.4
17508,,Allomys,,,,24.4,24.4
17509,,Niglarodon,,,Chattian,24.4,24.3
17509,,Agnotocastor,,Steneofiber,Chattian,25.2,24.4
17509,,Eumys,,Eumys,Chattian,24.4,24.4
17512,,Geringia,,,,24.4,24.4
17512,,Palaeocastor,,Palaeocastor,,24.4,24.4
17516,,Hitonkala,,,Chattian,24.4,24.4
17516,,Nototamias,,,Chattian,24.4,24.4
17516,,Scottimus,,,Chattian,24.4,24.4
17516,,Proheteromys,,Proheteromys,Chattian,24.4,24.4
17517,,Capacikala,,,Chattian,25,24.4
17517,,Palaeocastor,,Palaeocastor,Chattian,25,24.4
17524,,Palaeocastor,,,Chattian,25.2,24.4
17524,,Sanctimus,,Florentiamys,Chattian,25.1,25.1
17526,,Scottimus,,,Chattian,25.1,25.1
17526,,Paciculus,,,Chattian,25.1,25.1
17526,,Geringia,,,Chattian,24.4,24.4
17526,,Campestrallomys,,,Chattian,24.4,24.4
17526,?,Alwoodia,,,Chattian,25,25
17526,,Parallomys,,,Chattian,25,25
17526,,Promylagaulus,,,Chattian,25,25
17526,,Nototamias,,,Chattian,25,25
17526,,Protosciurus,,,Chattian,25,25
17526,,Protospermophilus,,,Chattian,25,25
17526,,Leptodontomys,,,Chattian,25,25
17526,,Hitonkala,,,Chattian,24.4,24.4
17526,,Florentiamys,,,Chattian,24.4,24.4
17526,,Eutypomys,,Eutypomys,Chattian,24.4,24.4
17526,,Crucimys,,Meniscomys,Chattian,24.4,24.4
17526,,Downsimus,,Allomys,Chattian,24.4,24.4
17526,,Trilaccogaulus,,Mylagaulidae,Chattian,24.4,24.4
17526,,Leidymys,,Leidymys,Chattian,24.4,24.4
17526,,Pseudotheridomys,,Eomyidae,Chattian,24.4,24.4
17526,,Proheteromys,,Heteromyidae,Chattian,24.4,24.4
17526,,Schizodontomys,,Pleurolicus,Chattian,24.4,24.4
17526,,Plesiosminthus,,Zapodidae,Chattian,24.4,24.4
17527,,Paciculus,,,,24.4,24.4
17527,,Sespemys,,Ischyromyidae,,24.4,24.3
17528,,Entoptychus,,,Chattian,24.4,24.3
17528,,Leidymys,,,Chattian,24.4,24.3
17528,,Florentiamys,,,Chattian,24.4,24.3
17532,,Capacikala,,,Chattian,24.4,24.3
17532,,Capacikala,,,Chattian,24.4,24.3
17532,,Florentiamys,,,Chattian,24.4,24.3
17532,,Florentiamys,,Florentiamys,Chattian,24.4,24.3
17532,,Sanctimus,,Florentiamys,Chattian,24.4,24.3
17535,,Geringia,,,,25.1,25.1
17535,,Palaeocastor,,Palaeocastor,,25.1,25.1
17537,,Allomys,,,Chattian,25.1,25.1
17537,,Alwoodia,,,Chattian,25.1,25.1
17537,,Meniscomys,,,Chattian,25.1,25.1
17537,,Pleurolicus,,,Chattian,25.1,25.1
17537,,Capacikala,,,Chattian,25.1,25.1
17537,,Jimomys,,Florentiamys,Chattian,24.4,24.4
17537,,Protospermophilus,,Sciurus,Chattian,24.4,24.4
17540,,Downsimus,,,Chattian,24.4,24.4
17540,,Niglarodon,,,Chattian,24.4,24.4
17540,,Agnotocastor,,,Chattian,24.4,24.4
17540,,Leidymys,,,Chattian,24.4,24.4
17541,,Proheteromys,,,Chattian,25,25
17541,,Pleurolicus,,,Chattian,25,25
17541,,Palaeocastor,,Palaeocastor,Chattian,25,25
17541,,Geringia,,Paciculus,Chattian,25,25
17542,,Protosciurus,,,Chattian,25,25
17542,,Palaeocastor,,Palaeocastor,Chattian,25,24.3
17543,,Niglarodon,,,Chattian,30.5,21.5
17543,?,Meniscomys,,,Chattian,25.1,24.4
17543,,Pleurolicus,,,Chattian,25,24.4
17543,?,Tenudomys,,,Chattian,24.7,24.4
17543,,Leidymys,,,Chattian,24.7,24.4
17543,,Paciculus,,,Chattian,25.2,25.1
17544,,Downsimus,,,,24.4,24.4
17544,,Proheteromys,,,,24.4,24.4
17544,,Proheteromys,,,,24.4,24.4
17544,,Geringia,,,,24.4,24.3
17544,,Palaeocastor,,Palaeocastor,,24.4,24.3
17544,,Kirkomys,,Heliscomys,,24.7,23.4
17547,,Fossorcastor,,Capatanka,Chattian,24.7,23.4
17549,,Pleurolicus,,Grangerimus,Chattian,26.6,26.2
17549,,Fossorcastor,,Palaeocastor,Chattian,24.4,24.4
17550,,Gregorymys,,,Chattian,24.4,24.4
17550,,Gregorymys,,,Chattian,24.4,24.4
17551,,Fossorcastor,,Palaeocastor,Chattian,24.4,24.4
17552,,Geringia,,Eumys,Chattian,25.2,25.2
17553,,Fossorcastor,,Palaeocastor,Chattian,29.5,29.4
17554,,Pleurolicus,,Grangerimus,Chattian,29.5,29.4
17555,,Meniscomys,,,Chattian,29.5,29.4
17555,,Promylagaulus,,,Chattian,24.8,24.8
17555,,Pleurolicus,,,Chattian,32.8,27
17555,,Alwoodia,,Allomys,Chattian,24.6,24.1
17556,,Gregorymys,,,Chattian,24.6,24.1
17557,,Gregorymys,,,Chattian,24.6,24.1
17558,,Alwoodia,,Allomys,Chattian,25.9,25.5
17559,,Gregorymys,,,Chattian,25.9,25.5
17560,,Trilaccogaulus,,Promylagaulus,Chattian,26.3,26
17561,,Gregorymys,,,Chattian,24.6,24.6
17561,,Proheteromys,,,Chattian,24.6,24.6
17561,,Paciculus,,,Chattian,24.6,24.6
17561,,Alwoodia,,Allomys,Chattian,24.6,24.6
17561,,Protospermophilus,,Sciuridae,Chattian,24.6,24.6
17561,,Florentiamys,,Sanctimus,Chattian,24.6,24.6
17561,,Fossorcastor,,Palaeocastor,Chattian,24.6,24.6
17561,,Leidymys,informal,Cricetid,Chattian,24.6,24.6
17561,,Schaubeumys,,Plesiosminthus,Chattian,29.8,24.8
17562,,Gregorymys,,,Chattian,29.8,24.8
17563,,Fossorcastor,,Palaeocastor,Chattian,28.3,25
17564,,Gregorymys,,,Chattian,25.2,25.2
17564,,Eutypomys,,,Chattian,25.2,25.2
17564,,Paciculus,,,Chattian,26.6,26.2
17564,,Alwoodia,,Allomys,Chattian,26.6,26.2
17564,,Trilaccogaulus,,Promylagaulus,Chattian,26.6,26.2
17564,,Protospermophilus,,Sciuridae,Chattian,26.6,26.2
17564,,Nototamias,,Miospermophilus,Chattian,29.3,29.2
17564,,Pseudotheridomys,,Pseudotheridomys,Chattian,29.3,29.2
17564,,Florentiamys,,Sanctimus,Chattian,29.3,29.2
17564,,Fossorcastor,,Palaeocastor,Chattian,29.3,29.2
17564,,Leidymys,informal,Cricetid,Chattian,29.3,29.2
17564,,Schaubeumys,,Plesiosminthus,Chattian,29.3,29.2
17565,,Euhapsis,,,Chattian,29.3,29.2
17566,,Proheteromys,,,,29.3,29.2
17566,,Leidymys,,,,29.3,29.2
17566,,Geringia,,,,29.3,29.2
17566,,Palaeocastor,,Palaeocastor,,29.3,29.2
17567,,Zetamys,,,Chattian,29.3,29.2
17567,,Proheteromys,,,Chattian,29.3,29.2
17567,,Sanctimus,,,Chattian,29.3,29.2
17567,,Eumys,,,Chattian,29.3,29.2
17567,,Leidymys,,,Chattian,29.3,29.2
17567,,Geringia,,,Chattian,29.3,29.2
17567,,Palaeocastor,,Palaeocastor,Chattian,29.3,29.2
17568,,Protospermophilus,,,Chattian,26.1,24.4
17568,,Sanctimus,,,Chattian,29.8,29.7
17568,,Geringia,,,Chattian,30.9,30.9
17582,,Entoptychus,,Palustrimus,,21.8,21.8
17583,,Niglarodon,,Meniscomys,Chattian,21.8,21.8
17584,,Niglarodon,,,Chattian,21.8,21.8
17584,,Entoptychus,,,Chattian,21.8,21.8
17584,,Niglarodon,,Meniscomys,Chattian,25,24.9
17584,,Trilaccogaulus,,Promylagaulus,Chattian,23.7,23.2
17584,,Paciculus,,Paciculus,Chattian,23.7,23.2
17585,,Entoptychus,,,,22.6,21.7
17588,,Niglarodon,,Meniscomys,Chattian,22.2,20.8
17590,,Geringia,,,,20.2,20.2
17597,,Pleurolicus,,,,26.1,25.7
17597,,Leidymys,,,,22.1,21.2
17597,,Palaeocastor,,Palaeocastor,,21.3,21.2
17598,,Paciculus,,,Chattian,21.2,21.2
17598,,Palaeocastor,,Palaeocastor,Chattian,21.2,21.2
17600,,Meniscomys,,,Chattian,23.3,23.2
17600,,Capacikala,,,Chattian,21.3,21.3
17600,cf.,Paciculus,,,Chattian,21.3,21.3
17601,,Promylagaulus,,,Aquitanian,22.3,22.3
17601,,Fossorcastor,,Capatanka,Aquitanian,22.3,22.3
17603,,Allomys,,,Chattian,23.1,23
17603,,Entoptychus,,,Chattian,23.1,23
17603,,Capacikala,,,Chattian,21.1,21
17603,,Florentiamys,,,Chattian,21.1,21
17603,,Paciculus,,,Chattian,21.1,21
17603,,Leidymys,,,Chattian,23.5,20.8
17605,,Palaeocastor,,Palaeocastor,Chattian,22.1,22.1
17606,,Nototamias,,,Chattian,20.5,20.4
17606,,Hitonkala,,,Chattian,20.9,20.9
17606,,Palaeocastor,,Palaeocastor,Chattian,26.1,20
17609,,Capatanka,,Capatanka,,20.7,20.7
17610,,Paciculus,,Eumys,,23.5,23.5
17610,,Palaeocastor,,Palaeocastor,,23.9,23.9
17611,,Trilaccogaulus,,Promylagaulus,,23.9,23.9
17611,,Palaeocastor,,Palaeocastor,,23.9,23.9
17613,,Capatanka,,Capatanka,,23.9,23.9
17614,,Palaeocastor,,Palaeocastor,,23.9,23.9
17615,,Capatanka,,Capatanka,,23.9,23.9
17616,,Palaeocastor,,Palaeocastor,,23.9,23.9
17617,,Palaeocastor,,Palaeocastor,,23.9,23.9
17619,,Palaeocastor,,Palaeocastor,,23.9,23.9
17620,,Palaeocastor,,Palaeocastor,,23.9,23.9
17621,,Palaeocastor,,,,23.9,23.9
17622,,Palaeocastor,,Palaeocastor,,23.9,23.9
17623,,Tenudomys,,Pleurolicus,,23.9,23.9
17625,,Palaeocastor,,Palaeocastor,,23.9,23.9
17626,,Capacikala,,,,23.9,23.9
17626,,Fanimus,,Sanctimus,,23.9,23.9
17626,,Palaeocastor,,Palaeocastor,,21.6,21.6
17627,,Palaeocastor,,,,26.1,20
17627,,Capacikala,,,,23.9,23.9
17628,,Palaeocastor,,,,23.9,23.9
17629,,Palaeocastor,,,,23.9,23.9
17630,,Meniscomys,,,,23.9,23.9
17630,,Proheteromys,,,,23.9,23.9
17630,,Sanctimus,,,,23.9,23.9
17630,,Hitonkala,,,,23.9,23.9
17630,,Capacikala,,,,23.9,23.9
17630,,Campestrallomys,,Prosciurus,,23.9,23.9
17630,,Palaeocastor,,Palaeocastor,,23.9,23.9
17631,,Capacikala,,,,23.9,23.9
17631,,Capatanka,,Capatanka,,23.9,23.9
17632,,Capacikala,,,,23.9,23.9
17633,,Protospermophilus,,Prosciurus,,23.9,23.9
17633,,Tenudomys,,Grangerimus,,22.6,22.6
17633,,Palaeocastor,,Palaeocastor,,22.6,22.6
17634,,Capacikala,,,,22.6,22.6
17634,,Palaeocastor,,Palaeocastor,,22.6,22.6
17635,,Niglarodon,,,,22.6,22.5
17635,,Capacikala,,,,22.6,22.5
17635,,Proheteromys,,Proheteromys,,22.6,22.5
17635,,Palaeocastor,,Palaeocastor,,20.9,20.7
17635,,Capatanka,,Capatanka,,21.2,21.2
17635,,Leidymys,,Eumys,,21.2,21.2
17635,,Paciculus,,Eumys,,21.2,21.2
17636,,Florentiamys,,,,22.1,21.3
17636,,Capacikala,,,,22.1,20.4
17636,,Campestrallomys,,Prosciurus,,20.9,20.9
17636,,Fanimus,,Sanctimus,,20.9,20.7
17636,,Palaeocastor,,Palaeocastor,,21.1,21
17636,,Capatanka,,Capatanka,,21.8,21.7
17636,,Leidymys,,Eumys,,21.8,21.7
17636,,Geringia,,Paciculus,,21.8,21.7
17637,,Palaeocastor,,,,22.2,22.1
17637,,Capacikala,,,,22.2,22.1
17637,,Downsimus,,Allomys,,22.2,22.1
17637,,Fanimus,,Sanctimus,,22.2,22.1
17638,,Proheteromys,,,,22.2,22.1
17638,,Palaeocastor,,,,22.2,22.1
17638,,Capacikala,,,,22.2,22.1
17638,,Campestrallomys,,Prosciurus,,22.2,22.1
17638,,Fanimus,,Sanctimus,,22.2,22.1
17638,,Capatanka,,Capatanka,,22.2,22.1
17638,,Leidymys,,Eumys,,22.2,22.1
17638,,Crucimys,,Meniscomys,,22.2,22.1
17640,,Palaeocastor,,Palaeocastor,,22.2,22.1
17641,,Proheteromys,,,,22.2,22.1
17641,,Capacikala,,,,21.6,21.2
17641,,Campestrallomys,,Prosciurus,,21.6,21.2
17641,,Tenudomys,,Grangerimus,,22.7,22.7
17641,,Proheteromys,,Proheteromys,,19.2,19.2
17641,,Palaeocastor,,Palaeocastor,,21.8,21.8
17641,,Leidymys,,Eumys,,21.8,21.8
17641,,Paciculus,,Eumys,,21.8,21.8
17642,,Palaeocastor,,Palaeocastor,,21.8,21.8
17642,,Capatanka,,Capatanka,,22.9,22.8
17642,,Paciculus,,Eumys,,22.9,22.8
17643,,Proheteromys,,,,22.9,22.8
17643,,Capacikala,,,,22.9,22.8
17643,,Palaeocastor,,Palaeocastor,,22.9,22.8
17644,,Downsimus,,,,22.9,22.8
17644,,Hitonkala,,,,24.6,24.5
17644,,Palaeocastor,,,,20,19.9
17644,,Palaeocastor,,,,19.6,17.1
17644,,Entoptychus,,Entoptychus,,20.5,20.4
17644,,Geringia,,Paciculus,,20.5,20.4
17646,,Capatanka,,Capatanka,,20.5,20.4
17648,,Palaeocastor,,Palaeocastor,,20.5,20.4
17649,,Palaeocastor,,Palaeocastor,,20.5,20.4
17650,,Capatanka,,,,20.5,20.4
17651,,Proheteromys,,,,20.5,20.4
17651,,Crucimys,,Meniscomys,,20.5,20.4
17653,,Agnotocastor,,,,20.5,20.4
17654,,Campestrallomys,,Prosciurus,,20.5,20.4
17654,,Paciculus,,Eumys,,22.1,22.1
17654,,Palaeocastor,,Palaeocastor,,22.1,22.1
17655,,Campestrallomys,,Prosciurus,,22.1,22.1
17655,,Fanimus,,Sanctimus,,22.1,22.1
17658,,Eutypomys,,,,22.1,22.1
17658,,Palaeocastor,,Palaeocastor,,19.5,19.5
17659,,Kirkomys,,Heliscomys,,18.1,18.1
17660,,Capatanka,,,,18.1,18.1
17660,,Capacikala,,,,18.1,18.1
17660,,Fanimus,,Sanctimus,,18.1,18.1
17660,,Palaeocastor,,Palaeocastor,,18.1,18.1
17662,,Capacikala,,,,18.1,18.1
17666,,Scottimus,,,,18.1,18.1
17666,,Eumys,,Eumys,,18.1,18.1
17666,,Kirkomys,,Heliscomys,,18.1,18.1
17667,,Florentiamys,,,Chattian,18.1,18.1
17677,,Tenudomys,?,Mookomys,,18.1,18.1
17695,,Gregorymys,,,Chattian,18.1,18.1
17695,,Niglarodon,,,Chattian,20.1,20.1
17695,,Niglarodon,,,Chattian,20.1,20.1
17695,,Niglarodon,,,Chattian,20.1,20.1
17695,,Trilaccogaulus,,Promylagaulus,Chattian,20.1,20.1
17696,,Niglarodon,,,Chattian,20.1,20.1
17696,,Allomys,,Allomys,Chattian,20.1,20.1
17699,,Geringia,,,Chattian,20.1,20.1
17700,,Meniscomys,,,Chattian,20.1,20.1
17700,,Niglarodon,,,Chattian,20.1,20.1
17700,,Paciculus,,,Chattian,20.1,20.1
17700,,Leidymys,,,Chattian,19.7,19.7
17700,?,Tenudomys,,,Chattian,19.8,19.8
17700,,Eutypomys,,,Chattian,14.5,14.5
17700,,Gregorymys,,Gregorymys,Chattian,16.5,16.5
17700,?,Euhapsis,,Palaeocastor,Chattian,15.6,15.5
17701,,Leidymys,,,,14.6,14.6
17701,,Protosciurus,,Protosciurus,,14.6,14.6
17702,,Niglarodon,,,Chattian,20.4,20.4
17703,,Florentiamys,,,Chattian,20.4,20.4
17703,,Sanctimus,,Florentiamys,Chattian,20.4,20.4
17708,,Kirkomys,,,Chattian,20.4,20.4
17708,,Sanctimus,,,Chattian,20.4,20.4
